Folder Name,View,Left_Elbow_Angle_mean,Left_Elbow_Angle_std,Left_Shoulder_Angle_mean,Left_Shoulder_Angle_std,Left_Knee_Angle_mean,Left_Knee_Angle_std,Left_Hip_Angle_mean,Left_Hip_Angle_std,Left_Ankle_Angle_mean,Left_Ankle_Angle_std,Right_Elbow_Angle_mean,Right_Elbow_Angle_std,Right_Shoulder_Angle_mean,Right_Shoulder_Angle_std,Right_Knee_Angle_mean,Right_Knee_Angle_std,Right_Hip_Angle_mean,Right_Hip_Angle_std,Right_Ankle_Angle_mean,Right_Ankle_Angle_std
gomukhasana,Back View (Full),96.3025969552058,0.0,64.46882274917988,67.49394191416827,56.92607832260053,44.13897282948963,99.91160735263256,11.04515093910889,130.95706597000807,83.69967080497827,42.40114712346401,20.966699237417302,121.07294144853043,49.92645233330942,57.638743732304846,49.33468647125161,90.10076349355707,6.45520153227577,73.04813749790617,67.23941801989004
gomukhasana,Back View (Partial),101.12927729321164,0.0,101.13168591490236,0.0,95.13641251718047,0.0,75.08232629973045,0.0,171.13967190102284,0.0,52.88449674217266,0.0,146.03616761518515,0.0,13.579223887210476,0.0,95.27088390319835,0.0,2.986885917086832,0.0
gomukhasana,Front View (Mixed),87.8808883680062,39.259688151149646,26.486656375574373,15.781662520615662,96.12131578929544,43.56857439654951,114.80827612314599,46.034823676134,156.58601547505646,28.3863368318957,69.58499957330088,40.00823528751216,124.2220142297527,56.855777369076655,100.30776352132013,28.91033997116809,118.03852687278446,35.88690430449755,46.32607393679212,29.812602597699474
gomukhasana,Front View (Partial),96.3025969552058,0.0,57.47783725092987,71.47521931341339,104.18367615504239,22.183884099974303,112.47171234491053,59.01468808995383,159.05794953824753,15.210043135594374,52.88449674217266,0.0,139.49924769455347,58.62811373244009,107.51873323023604,24.613836315586077,95.03711776973557,58.88173352074171,27.00347826543008,16.706387617771043
gomukhasana,Front View (Perfect),100.56161007290024,15.356090178721086,57.02165074644093,60.44909054837892,104.27661602691995,16.024323715530397,126.75148481960846,27.115590736927153,171.24044783477433,5.186807771819221,52.88449674217266,0.0,129.19725034532507,50.47122231667226,104.97157061524945,15.487791769610945,104.25771530275493,50.46082481675628,37.644222013938595,4.56617400078405
gomukhasana,Rare or Mixed View,100.83535497760391,11.643871197457058,22.67777011567672,10.500169249623532,83.4789257354071,27.719374058149207,130.36521497012853,29.09663188803081,170.6862014842122,12.431777763130551,53.60856719362541,21.76644206545281,139.25363903655273,38.04720742959751,106.15239455158977,27.79259253493482,79.73781558396746,36.903452520505226,33.786288093248146,15.3114436505511
gomukhasana,Side View (Perfect - Near Full),96.3025969552058,0.0,98.25469747671556,96.51391523762622,17.53556985502518,0.6752082186197685,100.18670682839296,0.4740609604192264,173.5437430715762,0.5457737644193192,52.88449674217266,0.0,98.14610303146236,67.7267788372242,83.88767922905643,21.767312741591898,88.39635723307671,0.26966923109908275,65.46779065518243,38.94304899722455
gomukhasana,Side View (Perfect - Partial),96.3025969552058,0.0,30.0090535333264,0.0,39.49947547381168,0.0,131.16073197384318,0.0,179.67749376775623,0.0,52.88449674217266,0.0,24.65653703146509,0.0,100.9560805868082,0.0,83.88105580800821,0.0,61.150639816883775,0.0
halasana,Arm-Specific (Extended Side View),170.35891768460067,2.27861813844514,88.08335201566933,5.5681856382932216,170.95853122221695,0.0,50.170557831587324,0.0,45.262036183118624,0.0,166.71549303127964,6.817915091360802,93.56342935039432,4.711703434805393,174.7365115429562,2.8217178620036614,60.15046341531993,21.588703153600136,139.67883788905672,6.6696273039094685
halasana,Arm-Specific (Mixed),165.74479281461922,8.539514377165878,67.6006495310949,35.24230450418288,153.93631320772394,52.29954270266304,78.00835567055286,42.11741981815233,78.82072659733494,61.226910433412485,168.56946915999805,5.476123548475836,82.58527611298418,11.11673463441104,176.24475569379612,1.7864754476301457,56.40259422010519,21.41762986679474,131.56202325510327,18.670109742429265
halasana,Arm-Specific (Partial Extension),168.1105781757823,5.2791004488177515,85.47433083945997,3.832459520192317,173.6029098536239,4.121492516953912,47.89831612414932,3.6116461460257008,43.727266227150494,2.3793234069582687,171.82826389007028,3.3531528515588898,83.90556339271983,11.605555071403993,176.291736261756,0.1810046732130275,48.179959826546224,2.431811551855667,142.1405280379245,6.525313765263442
halasana,Back View (Full),169.043356888989,0.0,19.74853369053677,0.0,162.13978039897668,0.0,88.816634445304,0.0,98.1228561855444,0.0,171.45891190048798,0.0,88.10209342289136,0.0,176.3656311101612,0.0,47.18717691777088,0.0,139.4765798485154,0.0
halasana,Back View (Partial),172.02394772103958,3.340410562154471,58.435825508212474,49.90436903985291,169.9799062905376,1.6950281032222534,58.64452381554734,15.923413981827377,60.68560796421438,28.487882732033952,171.53409297554677,0.13021744176952285,85.61023910963728,4.316018275615725,176.3656311101612,0.0,47.18717691777088,0.0,139.4765798485154,0.0
halasana,Front View (Perfect),169.043356888989,0.0,84.86855853850292,0.0,170.95853122221695,0.0,50.17055783158732,0.0,45.262036183118624,0.0,171.45891190048798,0.0,88.10209342289136,0.0,176.3656311101612,0.0,47.18717691777088,0.0,139.4765798485154,0.0
halasana,Rare or Mixed View,169.043356888989,0.0,84.86855853850292,0.0,142.16606273893242,49.87001828837443,42.59166469266368,13.127027981750917,32.12704657361731,22.75046936054557,174.0709275046223,4.524143736523298,88.4538236077348,0.6092145507044359,177.51461315891058,1.9900952854185137,45.91312820780214,2.2067170969834384,139.4765798485154,0.0
halasana,Side View (Perfect - Near Full),168.7120587803365,6.540589778903392,85.26220538817488,3.0753137013432927,168.92442220413832,2.6539329615957117,47.451905624158165,7.337876881151736,47.94157268170489,4.429419331577289,173.32735782277487,3.897650034476993,88.3248518394804,3.996600913427503,174.129158521582,8.955636952102445,44.202667811632665,3.3349945280531523,142.83671212983225,7.130175646157415
halasana,Side View (Perfect - Partial),162.04642961797188,19.264276589906718,87.88902779877223,8.152262441695159,173.59454180201703,3.8953357630084353,48.14409089661631,9.411813916624816,43.29425084423935,3.408304185328041,172.176691004536,5.862427680473844,82.18431581149045,11.442289454834162,176.3656311101612,0.0,47.18717691777088,0.0,139.4765798485154,0.0
hanumanasana,Arm-Specific (Extended Side View),170.65786797032314,8.366714030975599,171.68010813737237,5.380046218773444,148.56442108929218,19.220139955900965,120.18115285274979,20.951082784574897,177.8708099132327,1.0933187994031741,167.20855748307048,0.18899699038707982,172.5159654395437,3.163387660485715,174.48146379643117,1.9101051215697293,113.70526638884493,9.988346274524506,12.059835851832801,12.223719772375143
hanumanasana,Arm-Specific (Mixed),167.60482382567653,4.147317855388034,165.40014482319415,11.515418577413786,157.07733847002436,17.684009984218022,116.53137600427871,23.37270067750359,39.010385756235735,77.2343726098768,161.38140072763946,20.25512553643116,132.22034175418878,71.34509935146482,158.03558612092095,25.27132105114543,108.43061724608488,14.994507156834233,169.24760714635673,10.451644901323577
hanumanasana,Arm-Specific (Partial Extension),165.9362874755837,4.968745305061182,155.28863514735036,54.061883113219096,160.9005369982628,10.578462959035473,116.81671473445178,19.1095021244838,55.749924462220235,77.20206963496555,167.02725495276545,4.361926765538365,154.77547544772906,51.577008668484254,155.29349965846185,25.22524170486443,113.89788307312764,16.184179772863864,112.54787487587853,80.60869017016452
hanumanasana,Front View (Perfect),143.49868262428504,0.0,143.24216578140658,0.0,161.12328836466332,0.0,110.64044714856396,0.0,15.91123132109653,0.0,170.31136007509852,0.0,128.88002826416067,0.0,168.59150426207583,0.0,113.28206259621932,0.0,158.31785011988077,0.0
hanumanasana,Rare or Mixed View,164.52007309486413,1.7653323465046429,131.52985250214797,72.78796524739458,154.69272339716204,17.329174968038846,111.29224108285528,23.32043338197174,47.028995549262476,62.59937050568607,153.24219815344057,34.08360079170534,153.8142258041657,57.06716461730606,160.797923607381,15.304319518238035,123.7677916628539,15.718855457799139,85.51609134202512,85.4122289215864
hanumanasana,Side View (Perfect - Partial),164.74170774277167,0.0,167.87584097298063,0.0,161.12328836466332,0.0,110.64044714856396,0.0,15.91123132109653,0.0,167.342198536597,0.0,1.6044868079429744,0.0,168.59150426207583,0.0,143.6654127163886,0.0,158.31785011988077,0.0
